codgeo,x,y,libgeo
81048,629338.38,6320638.344,Cagnac-les-Mines
81049,625529.97,6264545.302,Cahuzac
81050,606913.089,6277632.534,Cambon-lès-Lavaur
81051,612955.035,6321405.266,Cahuzac-sur-Vère
81052,637634.161,6312777.603,Cambon
81053,654678.449,6277036.905,Cambounès
81054,628902.175,6275814.459,Cambounet-sur-le-Sor
81055,625273.017,6257330.653,Les Cammazes
81056,606967.497,6326664.304,Campagnac
81058,631600.002,6282184.448,Carbes
81059,628061.159,6310327.341,Carlus
81060,633190.752,6328942.725,Carmaux
81061,622651.23,6319914.582,Castanet
81062,662176.172,6284520.62,Fontrieu
81063,625464.907,6316518.684,Castelnau-de-Lévis
81064,602348.234,6321648.803,Castelnau-de-Montmiral
81065,638484.625,6279915.421,Castres
81066,644298.747,6271409.898,Caucalières
81067,618731.416,6320922.436,Cestayrols
81068,627502.542,6328275.54,Combefa
81069,616219.98,6330501.6,Cordes-sur-Ciel
81070,597906.322,6300663.897,Coufouleux
81071,652001.558,6317649.158,Courris
81072,644403.806,6327753.424,Crespin
81073,643476.432,6317548.395,Crespinet
81074,637814.214,6314564.195,Cunac
81075,626297.357,6284205.43,Cuq
81076,610026.801,6274359.428,Cuq-Toulza
81077,660452.052,6312611.376,Curvalle
81078,618115.188,6287322.831,Damiatte
81079,635887.126,6304843.149,Dénat
81080,615380.389,6324313.508,Donnazac
81081,630560.616,6264410.753,Dourgne
81082,657627.963,6324181.344,Le Dourn
81083,624949.01,6259616.011,Durfort
81084,637605.089,6265190.021,Escoussens
81085,671189.418,6295484.001,Escroux
81086,661803.6,6289181.644,Espérausses
81087,618203.371,6318385.177,Fayssac
81088,640356.096,6304774.107,Fauch
81089,654394.898,6326990.492,Faussergues
81090,624138.347,6306096.428,Fénols
81092,612127.624,6289463.23,Fiac
81093,622056.839,6310087.934,Florentin
81094,660544.56,6319553.237,Fraissines
81095,614068.113,6326203.061,Frausseilles
81096,653172.121,6312186.645,Le Fraysse
81097,638073.728,6309111.557,Fréjairolles
81098,631051.493,6279261.696,Fréjeville
81099,610543.225,6313690.151,Gaillac
81100,617735.649,6266451.277,Garrevaques
81101,633746.662,6323106.626,Le Garric
81102,595424.42,6290162.25,Garrigues
81103,668336.469,6290052.289,Gijounet
81104,603069.547,6297500.718,Giroussens
81105,619547.525,6295956.472,Graulhet
81106,591409.582,6306593.951,Grazac
81108,607539.285,6328699.794,Itzac
81109,630914.178,6284761.43,Jonquières
81110,630708.365,6342917.526,Jouqueviel
81111,611602.65,6332353.338,Labarthe-Bleys
81112,619930.12,6315177.242,Labastide-de-Lévis
81114,627751.823,6326200.69,Labastide-Gabausse
81115,670548.365,6264996.614,Labastide-Rouairoux
81116,606868.432,6289619.993,Labastide-Saint-Georges
81117,621107.376,6300652.158,Labessière-Candeil
81118,635750.471,6285564.204,Laboulbène
81119,628616.808,6299202.512,Laboutarie
81120,640689.943,6268022.476,Labruguière
81121,667123.572,6261301.853,Lacabarède
81122,648275.604,6330064.541,Lacapelle-Pinet
81123,619673.916,6335877.349,Lacapelle-Ségalar
81124,674868.258,6288741.409,Lacaune
81125,660440.074,6293895.754,Lacaze
81126,604926.071,6283201.664,Lacougotte-Cadoul
81127,613419.206,6276349.167,Lacroisille
81128,648525.839,6284971.99,Lacrouzette
81129,626564.243,6267139.52,Lagardiolle
81130,642216.857,6275564.417,Lagarrigue
81131,618895.948,6310961.567,Lagrave
81132,622822.022,6282564.469,Guitalens-L'Albarède
81133,632293.888,6306539.174,Lamillarié
81134,668375.51,6280237.947,Lamontélarié
81135,622282.36,6336316.935,Laparrouquial
81136,594720.138,6324170.065,Larroque
81137,659610.927,6273896.337,Lasfaillades
81138,622387.346,6303147.409,Lasgraisses
81139,629861.163,6289956.814,Lautrec
81140,602793.176,6288575.644,Lavaur
81141,650650.393,6331236.256,Lédas-et-Penthiès
81142,624605.64,6269990.142,Lempaut
81143,627618.168,6270966.477,Lescout
81144,634339.938,6318839.408,Lescure-d'Albigeois
81145,602119.947,6311708.264,Lisle-sur-Tarn
81146,619926.653,6328356.039,Livers-Cazelles
81147,631082.329,6302226.493,Lombers
81148,611279.98,6327148.492,Loubers
81149,602045.799,6303512.968,Loupiac
81150,596606.203,6293530.525,Lugan
81151,612843.277,6280181.978,Magrin
81152,625678.038,6323156.488,Mailhoc
81154,609644.025,6333597.636,Marnaves
81156,622590.529,6312860.489,Marssac-sur-Tarn
81157,606648.265,6284594.2,Marzens
81158,662920.573,6301244.05,Le Masnau-Massuguiès
81159,608250.386,6286157.763,Massac-Séran
81160,633346.856,6264437.055,Massaguel
81161,661482.039,6306749.535,Massals
81162,604163.059,6278210.506,Maurens-Scopont
81163,650549.42,6262295.607,Mazamet
81164,592001.753,6300103.644,Mézens
81165,609783.172,6336554.498,Milhars
81166,622024.334,6326458.054,Milhavet
81167,663908.122,6308892.196,Miolles
81168,633716.544,6338991.763,Mirandol-Bourgnounac
81169,618207.644,6291895.349,Missècle
81170,627780.671,6331527.319,Monestiés
81171,608851.199,6306345.704,Montans
81172,646035.193,6331709.208,Montauriol
81173,597870.715,6281109.257,Montcabrier
81174,627104.215,6297789.247,Montdragon
81175,587097.822,6318048.163,Montdurausse
81176,610673.975,6319055.952,Montels
81177,637923.21,6289297.151,Montfa
81178,588247.822,6313106.912,Montgaillard
81179,614676.025,6268370.944,Montgey
81180,627428.542,6340326.972,Montirat
81181,634727.169,6287005.137,Montpinier
81182,645345.657,6291910.013,Montredon-Labessonnié
81183,649780.031,6300965.597,Mont-Roc
81184,607253.834,6337510.395,Montrosier
81185,586927.24,6307431.773,Montvalen
81186,642704.151,6331132.018,Moularès
81187,621384.832,6289945.431,Moulayrès
81188,681937.214,6291190.983,Moulin-Mage
81189,610236.49,6270960.763,Mouzens
81190,641499.07,6309062.179,Mouzieys-Teulet
81191,614574.741,6334597.178,Mouzieys-Panens
81192,688735.432,6288280.711,Murat-sur-Vèbre
81193,681497.645,6284051.044,Nages
81195,636837.282,6274240.095,Navès
81196,647812.084,6275366.613,Noailhac
81197,619065.56,6324173.357,Noailles
81198,625835.829,6304602.073,Orban
81199,649087.293,6327503.616,Padiès
81200,618680.456,6267741.393,Palleville
81201,639403.256,6335509.697,Pampelonne
81202,606355.635,6301333.516,Parisot
81203,654885.043,6305544.391,Paulinet
81204,647011.367,6271338.176,Payrin-Augmontel
81205,614825.78,6272335.306,Péchaudier
81206,597686.99,6332458.926,Penne
81207,635168.681,6289490.091,Peyregoux
81208,611227.04,6302359.912,Peyrole
81209,652238.664,6270404.594,Pont-de-Larn
81210,617539.524,6269977.281,Poudis
81211,628260.154,6306963.906,Poulan-Pouzols
81212,616899.313,6279678.692,Prades
81213,610020.224,6282883.771,Pratviel
81214,611604.736,6268954.48,Puéchoursi
81215,611125.064,6298579.779,Puybegon
81216,625155.706,6287566.607,Puycalvel
81217,596221.309,6320587.099,Puycelsi
81218,634134.323,6309468.288,Puygouzon
81219,620585.875,6276444.946,Puylaurens
81220,596666.652,6306329.4,Rabastens
81221,653736.008,6300656.31,Rayssac
81222,634791.87,6298181.199,Réalmont
81223,657210.452,6273541.573,Le Rialet
81224,613106.097,6339700.628,Le Riols
81225,617292.325,6313487.108,Rivières
81227,641696.29,6286260.343,Roquecourbe
81228,588763.74,6303656.81,Roquemaure
81229,608024.357,6281082.996,Roquevidal
81230,635695.335,6327242.25,Rosières
81231,664951.827,6266367.993,Rouairoux
81232,625459.061,6309735.014,Rouffiac
81233,641767.75,6300597.579,Terre-de-Bancalié
81234,605954.019,6333436.893,Roussayrolles
81235,635456.984,6270300.226,Saint-Affrique-les-Montagnes
81236,598495.588,6289287.198,Saint-Agnan
81237,627839.9,6263076.697,Saint-Amancet
81238,657678.317,6262998.831,Saint-Amans-Soult
81239,659611.452,6267622.848,Saint-Amans-Valtoret
81240,656475.423,6315027.033,Saint-André
81242,628692.898,6268932.108,Saint-Avit
81243,605194.047,6326096.894,Saint-Beauzile
81244,630261.97,6328780.775,Saint-Benoît-de-Carmaux
81245,623523.018,6339762.01,Saint-Christophe
81246,604183.419,6323281.116,Sainte-Cécile-du-Cayrou
81247,649541.829,6319263.802,Saint-Cirgue
81248,609945.847,6294251.951,Saint-Gauzens
81249,635649.352,6332490.544,Sainte-Gemme
81250,631274.112,6296250.233,Saint-Genest-de-Contest
81251,625447.159,6274168.896,Saint-Germain-des-Prés
81252,637908.215,6286741.957,Saint-Germier
81253,640653.156,6317626.502,Saint-Grégoire
81254,639885.884,6328917.897,Saint-Jean-de-Marcel
81255,600571.63,6293620.945,Saint-Jean-de-Rives
81256,640084.461,6287925.431,Saint-Jean-de-Vals
81257,637656.844,6315944.072,Saint-Juéry
81258,625921.762,6295194.058,Saint-Julien-du-Puy
81259,647203.145,6322164.959,Saint-Julien-Gaulène
81261,599119.29,6295955.241,Saint-Lieux-lès-Lavaur
81262,620039.168,6332183.919,Saint-Marcel-Campes
81263,616791.592,6337886.707,Saint-Martin-Laguépie
81264,654112.839,6323259.852,Saint-Michel-Labadié
81265,604432.334,6335138.746,Saint-Michel-de-Vax
81266,618425.405,6282328.503,Saint-Paul-Cap-de-Joux
81267,655395.544,6295156.632,Saint-Pierre-de-Trivisy
81268,667380.009,6299906.454,Saint-Salvi-de-Carcavès
81269,649822.372,6279364.994,Saint-Salvy-de-la-Balme
81270,616933.721,6272134.57,Saint-Sernin-lès-Lavaur
81271,594215.724,6296473.098,Saint-Sulpice-la-Pointe
81272,588134.433,6315896.48,Saint-Urcisse
81273,633050.269,6276479.239,Saïx
81274,630331.464,6310057.058,Saliès
81275,623389.704,6331153.676,Salles
81276,593955.005,6314339.52,Salvagnac
81277,640222.482,6321886.754,Saussenac
81278,664361.616,6261667.461,Sauveterre
81279,591502.392,6318196.834,La Sauzière-Saint-Jean
81280,624963.73,6334734.711,Le Ségur
81281,627990.859,6278154.498,Sémalens
81282,669046.39,6296392.042,Senaux
81283,615830.569,6317013.574,Senouillac
81284,628246.211,6312800.514,Le Sequestre
81285,646048.037,6318062.619,Sérénac
81286,621932.648,6285596.297,Serviès
81287,626599.858,6301554.971,Sieurac
81288,625523.908,6260668.943,Sorèze
81289,629606.596,6272797.185,Soual
81290,616833.408,6326769.309,Souel
81291,629350.215,6323847.862,Taïx
81292,644414.932,6334608.754,Tanus
81293,586940,6309920.845,Tauriac
81294,614392.95,6305475.623,Técou
81295,647434.098,6305232.657,Teillet
81297,625277.049,6314123.354,Terssac
81298,595957.479,6282741.715,Teulat
81299,613245.877,6283579.254,Teyssode
81300,608135.687,6330983.666,Tonnac
81302,647555.859,6332712.17,Tréban
81303,658919.829,6317457.885,Trébas
81304,629609.639,6334746.961,Trévien
81305,653481.231,6289806.324,Vabre
81306,638403.091,6324707.964,Valderiès
81307,644305.463,6274969.219,Valdurenque
81308,650714.429,6324240.359,Valence-d'Albigeois
81309,604041.541,6330838.353,Vaour
81310,604529.896,6280547.457,Veilhes
81311,635141.852,6293487.72,Vénès
81312,633722.031,6266655.246,Verdalle
81313,606834.566,6322409.558,Le Verdier
81314,666696.577,6294235.241,Viane
81315,627319.206,6281388.912,Vielmur-sur-Agout
81316,609015.543,6322672.677,Vieux
81317,645606.979,6310554.501,Villefranche-d'Albigeois
81318,601773.031,6278624.342,Villeneuve-lès-Lavaur
81319,622246.81,6323582.02,Villeneuve-sur-Vère
81320,612026.618,6329605.605,Vindrac-Alayrac
81321,657417.496,6270391.749,Le Vintrou
81322,624107.987,6327480.424,Virac
81323,612581.554,6287168.487,Viterbe
81324,602400,6282074.761,Viviers-lès-Lavaur
81325,633387.293,6272638.779,Viviers-lès-Montagnes
81326,625491.513,6319522.164,Sainte-Croix
82001,561607.241,6329229.87,Albefeuille-Lagarde
82002,575749.001,6332640.291,Albias
82003,542084.203,6323615.236,Angeville
82004,535961.385,6325470.132,Asques
82005,557249.182,6301284.256,Aucamville
82006,536820.018,6308325.406,Auterive
82007,577695.156,6344517.31,Auty
82008,530792.002,6331148.503,Auvillar
82009,529384.286,6319761.087,Balignac
82010,531008.524,6327928.577,Bardigues
82011,560068.191,6331974.723,Barry-d'Islemade
82012,553533.022,6334228.536,Les Barthes
82013,540075.195,6310701.541,Beaumont-de-Lomagne
82014,548418.642,6304079.756,Beaupuy
82015,544932.944,6313708.427,Belbèze-en-Lomagne
82016,547718.909,6360481.983,Belvèze
82017,560919.375,6311381.058,Bessens
82018,583378.285,6334514.819,Bioule
82019,541105.22,6335878.286,Boudou
82020,548418.273,6307147.102,Bouillac
82021,550314.617,6357400.17,Bouloc-en-Quercy
82022,536314.642,6352331.835,Bourg-de-Visa
82023,552025.446,6317841.662,Bourret
82024,538388.395,6349109.227,Brassac
82025,564855.338,6318694.604,Bressols
82026,592629.54,6329039.557,Bruniquel
82027,565657.105,6311245.095,Campsas
82028,563252.514,6308282.035,Canals
82029,614495.119,6351829.888,Castanet
82030,546954.256,6324738.112,Castelferrus
82031,543583.427,6326952.131,Castelmayran
82032,536964.641,6344117.83,Castelsagrat
82033,549657.532,6329513.355,Castelsarrasin
82034,533047.132,6324822.436,Castéra-Bouzet
82035,539371.171,6326700.059,Caumont
82036,536771.394,6302427.193,Le Causé
82037,583544.269,6340845.385,Caussade
82038,600473.255,6350053.469,Caylus
82039,578215.655,6335065.421,Cayrac
82040,588615.269,6347221.426,Cayriech
82041,594826.556,6337120.005,Cazals
82042,557385.343,6347633.32,Cazes-Mondenard
82043,546765.257,6309916.794,Comberouger
82044,570050.991,6317085.713,Corbarieu
82045,550430.253,6321425.855,Cordes-Tolosannes
82046,538496.755,6319924.424,Coutures
82047,531452.977,6310241.787,Cumont
82048,561727.591,6309300.602,Dieupentale
82049,525041.231,6336197.932,Donzac
82050,521727.384,6334426.156,Dunes
82051,551447.664,6344396.583,Durfort-Lacapelette
82052,555100.478,6322014.962,Escatalens
82053,541588.583,6306096.817,Escazeaux
82054,532986.491,6333011.501,Espalais
82055,535138.754,6314638.17,Esparsac
82056,603401.547,6345011.017,Espinas
82057,566502.897,6308348.156,Fabas
82058,540469.098,6320580.832,Fajolles
82059,536604.738,6305957.142,Faudoas
82060,540748.812,6352476.655,Fauroux
82061,605950.128,6338844.355,Féneyrols
82062,556982.519,6314216.867,Finhan
82063,544691.771,6321481.954,Garganvillar
82064,541788.051,6303216.799,Gariès
82065,532989.634,6341153.6,Gasques
82066,578938.677,6323594.147,Génébrières
82067,536220.637,6318689.274,Gensac
82068,534372.064,6309595.066,Gimat
82069,610454.103,6347432.541,Ginals
82070,532851.46,6312825.135,Glatens
82071,536054.004,6303984.121,Goas
82072,528541.322,6336887.558,Golfech
82073,533977.497,6337003.301,Goudourville
82074,522398.429,6318429.69,Gramont
82075,562183.555,6304146.788,Grisolles
82076,568509.76,6336732.059,L'Honor-de-Cos
82077,565491.985,6347063.228,Labarthe
82078,587610.353,6354627.5,Labastide-de-Penne
82079,567229.324,6314726.061,Labastide-Saint-Pierre
82080,556009.825,6333033.069,Labastide-du-Temple
82081,546906.464,6319265.51,Labourgade
82082,603425.432,6353318.052,Lacapelle-Livron
82083,526899.15,6323081.536,Lachapelle
82084,537614.627,6356135.347,Lacour
82085,561461.373,6322526.711,Lacourt-Saint-Pierre
82086,548087.975,6321217.284,Lafitte
82087,559116.996,6338955.348,Lafrançaise
82088,616691.125,6340986.546,Laguépie
82089,525695.365,6339411.975,Lamagistère
82090,571104.461,6334041.382,Lamothe-Capdeville
82091,532425.575,6311487.005,Lamothe-Cumont
82092,586009.088,6348245.297,Lapenche
82093,546032.276,6316697.843,Larrazet
82094,550513.591,6353418.895,Lauzerte
82095,593670.043,6346214.015,Lavaurette
82096,557444.008,6328707.447,La Ville-Dieu-du-Temple
82097,533430.328,6319588.655,Lavit
82098,575713.232,6323907.132,Léojac
82099,554791.81,6336506.407,Lizac
82100,601416.158,6355591.436,Loze
82101,537605.095,6334412.921,Malause
82102,527743.036,6326417.522,Mansonville
82103,532495.703,6306951.894,Marignac
82104,525746.407,6318275.246,Marsac
82105,553884.283,6312361.032,Mas-Grenier
82106,532899.357,6302692.104,Maubec
82107,531849.815,6314873.699,Maumusson
82108,558326.786,6334468.449,Meauzac
82109,537092.566,6331628.068,Merles
82110,572955.566,6339434.96,Mirabel
82111,544271.03,6349680.783,Miramont-de-Quercy
82112,547804.996,6338143.149,Moissac
82113,571551.054,6345128.211,Molières
82114,557850.808,6311849.372,Monbéqui
82115,586258.192,6322051.241,Monclar-de-Quercy
82116,547232.808,6351648.798,Montagudet
82117,543146.21,6362140.195,Montaigu-de-Quercy
82118,548628.5,6317626.24,Montaïn
82119,581489.826,6346657.754,Montalzat
82120,563439.792,6335262.422,Montastruc
82121,568816.777,6326198.103,Montauban
82122,546792.337,6347906.68,Montbarla
82123,562339.98,6314353.658,Montbartier
82124,561244.875,6325385.805,Montbeton
82125,558526.174,6318607.642,Montech
82126,585332.622,6342471.685,Monteils
82127,545091.636,6344126.992,Montesquieu
82128,573442.32,6348924.518,Montfermier
82129,529619.29,6316888.594,Montgaillard
82130,534584.14,6347237.747,Montjoi
82131,578068.768,6350174.983,Montpezat-de-Quercy
82132,589921.441,6334797.629,Montricoux
82133,594069.093,6353830.569,Mouillac
82134,582109.566,6330471.515,Nègrepelisse
82135,574515.065,6311167.877,Nohic
82136,571222.732,6312425.81,Orgueil
82137,609475.916,6352099.638,Parisot
82138,530596.628,6344697.853,Perville
82139,537715.377,6328625.665,Le Pin
82140,565217.677,6335388.657,Piquecos
82141,534680.165,6334983.159,Pommevic
82142,565634.182,6303719.054,Pompignan
82143,526343.172,6320579.142,Poupas
82144,565747.265,6340956.717,Puycornet
82145,590263.861,6326104.228,Puygaillard-de-Quercy
82146,530907.487,6321146.735,Puygaillard-de-Lomagne
82147,607983.659,6357057.956,Puylagarde
82148,591101.075,6351193.847,Puylaroque
82149,578459.809,6337822.932,Réalville
82150,572736.563,6315392.383,Reyniès
82151,536219.762,6359622.631,Roquecor
82152,545476.383,6326569.343,Saint-Aignan
82153,531955.675,6359164.713,Saint-Amans-du-Pech
82154,550522.067,6348699.616,Saint-Amans-de-Pellagal
82155,598952.444,6340514.323,Saint-Antonin-Noble-Val
82156,538723.65,6323451.484,Saint-Arroumex
82157,533229.895,6361657.383,Saint-Beauzeil
82158,526911.555,6331576.743,Saint-Cirice
82159,588435.15,6338355.634,Saint-Cirq
82160,535569.82,6341468.342,Saint-Clair
82161,576420.684,6328510.807,Saint-Étienne-de-Tulmont
82162,591309.017,6347552.329,Saint-Georges
82163,529630.266,6323172.592,Saint-Jean-du-Bouzet
82164,553628.787,6356591.195,Sainte-Juliette
82165,528018.407,6333932.113,Saint-Loup
82166,534732.664,6329493.065,Saint-Michel
82167,575438.229,6319027.69,Saint-Nauphary
82168,541559.296,6347117.629,Saint-Nazaire-de-Valentane
82169,541440.429,6331611.668,Saint-Nicolas-de-la-Grave
82170,540184.758,6339989.412,Saint-Paul-d'Espis
82171,554268.527,6324901.024,Saint-Porquier
82172,601905.343,6357655.907,Saint-Projet
82173,549319.391,6313279.613,Saint-Sardos
82174,577339.325,6341810.282,Saint-Vincent-d'Autéjac
82175,537113.193,6337803.95,Saint-Vincent-Lespinasse
82176,580651.996,6319709.361,La Salvetat-Belmontet
82177,562100.437,6353577.183,Sauveterre
82178,554007.965,6305141.995,Savenès
82179,589509.198,6342913.344,Septfonds
82180,541446.173,6315877.785,Sérignac
82181,522371.184,6330728.713,Sistels
82182,543419.708,6354894.09,Touffailles
82183,556540.737,6353601.669,Tréjouls
82184,585446.05,6326876.101,Vaïssac
82185,533875.908,6364802.723,Valeilles
82186,531792.96,6336548.129,Valence
82187,610933.341,6340513.073,Varen
82188,578711.155,6314229.512,Varennes
82189,562273.991,6345554.689,Vazerac
82190,557500.546,6307181.781,Verdun-sur-Garonne
82191,609987.28,6343509.285,Verfeil
82192,582189.322,6315977.074,Verlhac-Tescou
82193,543853.746,6312424.472,Vigueron
82194,575604.962,6314752.578,Villebrumier
82195,563014.085,6332676.767,Villemade
83001,1008087.355,6278163.089,Les Adrets-de-l'Estérel
